Gender,Training Entity,Training Site,Borough,District,School,Class Number,Adaptive Class,Session,Session Date Range,School Year,First Day of Class,Number of Sessions Attended
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,204,FALSE,Session #2,January - March,2020-2021,1/7/2020,8
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,204,FALSE,Session #2,January - March,2020-2021,1/7/2020,6
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,204,FALSE,Session #2,January - March,2020-2021,1/7/2020,8
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,204,FALSE,Session #2,January - March,2020-2021,1/7/2020,8
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,204,FALSE,Session #2,January - March,2020-2021,1/7/2020,8
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,204,FALSE,Session #2,January - March,2020-2021,1/7/2020,7
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,204,FALSE,Session #2,January - March,2020-2021,1/7/2020,8
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,204,FALSE,Session #2,January - March,2020-2021,1/7/2020,8
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,204,FALSE,Session #2,January - March,2020-2021,1/7/2020,8
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,204,FALSE,Session #2,January - March,2020-2021,1/7/2020,8
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,204,FALSE,Session #2,January - March,2020-2021,1/7/2020,8
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,204,FALSE,Session #2,January - March,2020-2021,1/7/2020,7
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,204,FALSE,Session #2,January - March,2020-2021,1/7/2020,6
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,204,FALSE,Session #2,January - March,2020-2021,1/7/2020,6
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,204,FALSE,Session #2,January - March,2020-2021,1/7/2020,8
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,204,FALSE,Session #2,January - March,2020-2021,1/7/2020,4
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,204,FALSE,Session #2,January - March,2020-2021,1/7/2020,7
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2019-2020,10/10/2019,4
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2019-2020,10/10/2019,6
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2019-2020,10/10/2019,7
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2019-2020,10/10/2019,7
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2019-2020,10/10/2019,6
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2019-2020,10/10/2019,7
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2019-2020,10/10/2019,7
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2019-2020,10/10/2019,6
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2019-2020,10/10/2019,3
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2019-2020,10/10/2019,4
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2019-2020,10/10/2019,6
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2019-2020,10/10/2019,7
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2019-2020,10/10/2019,7
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2019-2020,10/10/2019,7
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2019-2020,10/10/2019,6
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2019-2020,10/10/2019,7
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2019-2020,10/10/2019,5
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2019-2020,10/10/2019,5
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2019-2020,10/10/2019,6
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2019-2020,10/10/2019,7
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2019-2020,10/10/2019,3
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2019-2020,10/10/2019,7
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2019-2020,10/10/2019,4
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2019-2020,10/10/2019,7
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2019-2020,10/10/2019,6
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2019-2020,10/10/2019,4
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2019-2020,10/10/2019,1
Female,NYC Parks,Metropolitan,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2019-2020,10/9/2019,3
Female,NYC Parks,Metropolitan,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2019-2020,10/9/2019,9
Male,NYC Parks,Metropolitan,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2019-2020,10/9/2019,10
Male,NYC Parks,Metropolitan,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2019-2020,10/9/2019,5
Male,NYC Parks,Metropolitan,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2019-2020,10/9/2019,8
Female,NYC Parks,Metropolitan,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2019-2020,10/9/2019,8
Male,NYC Parks,Metropolitan,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2019-2020,10/9/2019,10
Female,NYC Parks,Metropolitan,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2019-2020,10/9/2019,9
Female,NYC Parks,Metropolitan,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2019-2020,10/9/2019,10
Male,NYC Parks,Metropolitan,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2019-2020,10/9/2019,7
Male,NYC Parks,Metropolitan,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2019-2020,10/9/2019,4
Female,NYC Parks,Metropolitan,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2019-2020,10/9/2019,8
Female,NYC Parks,Metropolitan,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2019-2020,10/9/2019,7
Male,NYC Parks,Metropolitan,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2019-2020,10/9/2019,9
Male,NYC Parks,Metropolitan,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2019-2020,10/9/2019,7
Female,NYC Parks,Metropolitan,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2019-2020,10/9/2019,8
Female,NYC Parks,Metropolitan,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2019-2020,10/9/2019,4
Female,NYC Parks,Metropolitan,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2019-2020,10/9/2019,9
Male,NYC Parks,Metropolitan,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2019-2020,10/9/2019,6
Male,NYC Parks,Metropolitan,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2019-2020,10/9/2019,10
Female,NYC Parks,Metropolitan,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2019-2020,10/9/2019,10
Female,NYC Parks,Metropolitan,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2019-2020,10/9/2019,10
Male,NYC Parks,Metropolitan,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2019-2020,10/9/2019,9
Female,NYC Parks,Metropolitan,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2019-2020,10/9/2019,10
Male,NYC Parks,FMCP,Queens,29,P.S. 52,231,FALSE,Session #1,October - December,2018-2019,10/17/2018,0
Male,NYC Parks,FMCP,Queens,29,P.S. 52,231,FALSE,Session #1,October - December,2018-2019,10/17/2018,3
Male,NYC Parks,FMCP,Queens,29,P.S. 52,231,FALSE,Session #1,October - December,2018-2019,10/17/2018,4
Male,NYC Parks,FMCP,Queens,29,P.S. 52,231,FALSE,Session #1,October - December,2018-2019,10/17/2018,6
Male,NYC Parks,FMCP,Queens,29,P.S. 52,231,FALSE,Session #1,October - December,2018-2019,10/17/2018,4
Female,NYC Parks,FMCP,Queens,29,P.S. 52,231,FALSE,Session #1,October - December,2018-2019,10/17/2018,6
Female,NYC Parks,FMCP,Queens,29,P.S. 52,231,FALSE,Session #1,October - December,2018-2019,10/17/2018,6
Female,NYC Parks,FMCP,Queens,29,P.S. 52,231,FALSE,Session #1,October - December,2018-2019,10/17/2018,7
Female,NYC Parks,FMCP,Queens,29,P.S. 52,231,FALSE,Session #1,October - December,2018-2019,10/17/2018,4
Male,NYC Parks,FMCP,Queens,29,P.S. 52,231,FALSE,Session #1,October - December,2018-2019,10/17/2018,6
Male,NYC Parks,FMCP,Queens,29,P.S. 52,231,FALSE,Session #1,October - December,2018-2019,10/17/2018,2
Female,NYC Parks,FMCP,Queens,29,P.S. 52,231,FALSE,Session #1,October - December,2018-2019,10/17/2018,6
Male,NYC Parks,FMCP,Queens,29,P.S. 52,231,FALSE,Session #1,October - December,2018-2019,10/17/2018,6
Male,NYC Parks,FMCP,Queens,29,P.S. 52,231,FALSE,Session #1,October - December,2018-2019,10/17/2018,6
Female,NYC Parks,FMCP,Queens,29,P.S. 52,231,FALSE,Session #1,October - December,2018-2019,10/17/2018,7
Male,NYC Parks,FMCP,Queens,29,P.S. 52,231,FALSE,Session #1,October - December,2018-2019,10/17/2018,7
Male,NYC Parks,FMCP,Queens,29,P.S. 52,231,FALSE,Session #1,October - December,2018-2019,10/17/2018,7
Female,NYC Parks,FMCP,Queens,29,P.S. 52,231,FALSE,Session #1,October - December,2018-2019,10/17/2018,4
Female,NYC Parks,FMCP,Queens,29,P.S. 52,231,FALSE,Session #1,October - December,2018-2019,10/17/2018,4
Female,NYC Parks,FMCP,Queens,29,P.S. 52,231,FALSE,Session #1,October - December,2018-2019,10/17/2018,5
Female,NYC Parks,FMCP,Queens,29,P.S. 52,231,FALSE,Session #1,October - December,2018-2019,10/17/2018,0
Male,NYC Parks,FMCP,Queens,29,P.S. 52,231,FALSE,Session #1,October - December,2018-2019,10/17/2018,1
Female,NYC Parks,FMCP,Queens,29,P.S. 52,231,FALSE,Session #1,October - December,2018-2019,10/17/2018,4
Female,NYC Parks,FMCP,Queens,29,P.S. 52,231,FALSE,Session #1,October - December,2018-2019,10/17/2018,7
Male,NYC Parks,FMCP,Queens,29,P.S. 52,231,FALSE,Session #1,October - December,2018-2019,10/17/2018,7
Male,NYC Parks,FMCP,Queens,29,P.S. 52,231,FALSE,Session #1,October - December,2018-2019,10/17/2018,2
Female,NYC Parks,FMCP,Queens,29,P.S. 52,231,FALSE,Session #1,October - December,2018-2019,10/17/2018,5
Female,NYC Parks,FMCP,Queens,29,P.S. 52,231,FALSE,Session #1,October - December,2018-2019,10/17/2018,6
Male,NYC Parks,FMCP,Queens,29,P.S. 52,231,FALSE,Session #1,October - December,2018-2019,10/17/2018,4
Male,NYC Parks,FMCP,Queens,29,P.S. 52,231,FALSE,Session #1,October - December,2018-2019,10/17/2018,7
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,203,FALSE,Session #3,April - June,2017-2018,3/28/2018,6
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,203,FALSE,Session #3,April - June,2017-2018,3/28/2018,6
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,203,FALSE,Session #3,April - June,2017-2018,3/28/2018,7
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,203,FALSE,Session #3,April - June,2017-2018,3/28/2018,7
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,203,FALSE,Session #3,April - June,2017-2018,3/28/2018,6
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,203,FALSE,Session #3,April - June,2017-2018,3/28/2018,6
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,203,FALSE,Session #3,April - June,2017-2018,3/28/2018,7
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,203,FALSE,Session #3,April - June,2017-2018,3/28/2018,7
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,203,FALSE,Session #3,April - June,2017-2018,3/28/2018,6
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,203,FALSE,Session #3,April - June,2017-2018,3/28/2018,6
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,203,FALSE,Session #3,April - June,2017-2018,3/28/2018,6
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,203,FALSE,Session #3,April - June,2017-2018,3/28/2018,7
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,203,FALSE,Session #3,April - June,2017-2018,3/28/2018,7
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,203,FALSE,Session #3,April - June,2017-2018,3/28/2018,7
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,203,FALSE,Session #3,April - June,2017-2018,3/28/2018,7
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,203,FALSE,Session #3,April - June,2017-2018,3/28/2018,7
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,203,FALSE,Session #3,April - June,2017-2018,3/28/2018,7
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,203,FALSE,Session #3,April - June,2017-2018,3/28/2018,7
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,203,FALSE,Session #3,April - June,2017-2018,3/28/2018,7
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,203,FALSE,Session #3,April - June,2017-2018,3/28/2018,7
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,203,FALSE,Session #3,April - June,2017-2018,3/28/2018,7
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,203,FALSE,Session #3,April - June,2017-2018,3/28/2018,6
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,203,FALSE,Session #3,April - June,2017-2018,3/28/2018,7
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,203,FALSE,Session #3,April - June,2017-2018,3/28/2018,7
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,203,FALSE,Session #3,April - June,2017-2018,3/28/2018,7
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,204,FALSE,Session #3,April - June,2017-2018,3/26/2018,5
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,204,FALSE,Session #3,April - June,2017-2018,3/26/2018,5
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,204,FALSE,Session #3,April - June,2017-2018,3/26/2018,3
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,204,FALSE,Session #3,April - June,2017-2018,3/26/2018,1
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,204,FALSE,Session #3,April - June,2017-2018,3/26/2018,5
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,204,FALSE,Session #3,April - June,2017-2018,3/26/2018,5
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,204,FALSE,Session #3,April - June,2017-2018,3/26/2018,3
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,204,FALSE,Session #3,April - June,2017-2018,3/26/2018,5
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,204,FALSE,Session #3,April - June,2017-2018,3/26/2018,2
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,204,FALSE,Session #3,April - June,2017-2018,3/26/2018,4
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,204,FALSE,Session #3,April - June,2017-2018,3/26/2018,5
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,204,FALSE,Session #3,April - June,2017-2018,3/24/2018,5
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,204,FALSE,Session #3,April - June,2017-2018,3/26/2018,1
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,204,FALSE,Session #3,April - June,2017-2018,3/26/2018,5
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,204,FALSE,Session #3,April - June,2017-2018,3/26/2018,3
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,204,FALSE,Session #3,April - June,2017-2018,3/26/2018,6
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,204,FALSE,Session #3,April - June,2017-2018,3/26/2018,4
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,204,FALSE,Session #3,April - June,2017-2018,3/26/2018,4
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,204,FALSE,Session #3,April - June,2017-2018,3/26/2018,1
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,204,FALSE,Session #3,January - March,2017-2018,3/26/2018,5
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,204,FALSE,Session #3,April - June,2017-2018,3/26/2018,4
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,204,FALSE,Session #3,April - June,2017-2018,3/26/2018,1
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,204,FALSE,Session #3,April - June,2017-2018,3/26/2018,1
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,204,FALSE,Session #3,April - June,2017-2018,3/26/2018,5
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,205,FALSE,Session #2,January - March,2017-2018,1/3/2018,10
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,205,FALSE,Session #2,January - March,2017-2018,1/3/2018,4
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,205,FALSE,Session #2,January - March,2017-2018,1/3/2018,8
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,205,FALSE,Session #2,January - March,2017-2018,1/3/2018,7
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,205,FALSE,Session #2,January - March,2017-2018,1/3/2018,10
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,205,FALSE,Session #2,January - March,2017-2018,1/3/2018,3
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,205,FALSE,Session #2,January - March,2017-2018,1/3/2018,9
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,205,FALSE,Session #2,January - March,2017-2018,1/3/2018,7
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,205,FALSE,Session #2,January - March,2017-2018,1/3/2018,5
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,205,FALSE,Session #2,January - March,2017-2018,1/3/2018,7
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,205,FALSE,Session #2,January - March,2017-2018,1/3/2018,9
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,205,FALSE,Session #2,January - March,2017-2018,1/3/2018,5
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,205,FALSE,Session #2,January - March,2017-2018,1/3/2018,8
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,205,FALSE,Session #2,January - March,2017-2018,1/3/2018,6
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,205,FALSE,Session #2,January - March,2017-2018,1/3/2018,8
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,205,FALSE,Session #2,January - March,2017-2018,1/3/2018,9
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,205,FALSE,Session #2,January - March,2017-2018,1/3/2018,8
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,205,FALSE,Session #2,January - March,2017-2018,1/3/2018,8
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,205,FALSE,Session #2,January - March,2017-2018,1/3/2018,8
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,205,FALSE,Session #2,January - March,2017-2018,1/3/2018,6
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,205,FALSE,Session #2,January - March,2017-2018,1/3/2018,8
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,205,FALSE,Session #2,January - March,2017-2018,1/3/2018,5
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,205,FALSE,Session #2,January - March,2017-2018,1/3/2018,6
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,205,FALSE,Session #2,January - March,2017-2018,1/3/2018,8
Female,NYC Parks,FMCP,Queens,29,P.S. 52,201,FALSE,Session #2,January - March,2017-2018,1/3/2018,1
Male,NYC Parks,FMCP,Queens,29,P.S. 52,201,FALSE,Session #2,January - March,2017-2018,1/3/2018,1
Female,NYC Parks,FMCP,Queens,29,P.S. 52,201,FALSE,Session #2,January - March,2017-2018,1/3/2018,5
Female,NYC Parks,FMCP,Queens,29,P.S. 52,201,FALSE,Session #2,January - March,2017-2018,1/3/2018,5
Male,NYC Parks,FMCP,Queens,29,P.S. 52,201,FALSE,Session #2,January - March,2017-2018,1/3/2018,5
Female,NYC Parks,FMCP,Queens,29,P.S. 52,201,FALSE,Session #2,January - March,2017-2018,1/3/2018,8
Male,NYC Parks,FMCP,Queens,29,P.S. 52,201,FALSE,Session #2,January - March,2017-2018,1/3/2018,7
Male,NYC Parks,FMCP,Queens,29,P.S. 52,201,FALSE,Session #2,January - March,2017-2018,1/3/2018,5
Male,NYC Parks,FMCP,Queens,29,P.S. 52,201,FALSE,Session #2,January - March,2017-2018,1/3/2018,5
Male,NYC Parks,FMCP,Queens,29,P.S. 52,201,FALSE,Session #2,January - March,2017-2018,1/3/2018,4
Female,NYC Parks,FMCP,Queens,29,P.S. 52,201,FALSE,Session #2,January - March,2017-2018,1/3/2018,6
Male,NYC Parks,FMCP,Queens,29,P.S. 52,201,FALSE,Session #2,January - March,2017-2018,1/3/2018,5
Male,NYC Parks,FMCP,Queens,29,P.S. 52,201,FALSE,Session #2,January - March,2017-2018,1/3/2018,7
Female,NYC Parks,FMCP,Queens,29,P.S. 52,201,FALSE,Session #2,January - March,2017-2018,1/3/2018,6
Male,NYC Parks,FMCP,Queens,29,P.S. 52,201,FALSE,Session #2,January - March,2017-2018,1/3/2018,1
Female,NYC Parks,FMCP,Queens,29,P.S. 52,201,FALSE,Session #2,January - March,2017-2018,1/3/2018,6
Female,NYC Parks,FMCP,Queens,29,P.S. 52,201,FALSE,Session #2,January - March,2017-2018,1/3/2018,4
Female,NYC Parks,FMCP,Queens,29,P.S. 52,201,FALSE,Session #2,January - March,2017-2018,1/3/2018,6
Male,NYC Parks,FMCP,Queens,29,P.S. 52,201,FALSE,Session #2,January - March,2017-2018,1/3/2018,7
Female,NYC Parks,FMCP,Queens,29,P.S. 52,201,FALSE,Session #2,January - March,2017-2018,1/3/2018,8
Male,NYC Parks,FMCP,Queens,29,P.S. 52,201,FALSE,Session #2,January - March,2017-2018,1/3/2018,8
Female,NYC Parks,FMCP,Queens,29,P.S. 52,201,FALSE,Session #2,January - March,2017-2018,1/3/2018,7
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2017-2018,10/13/2017,6
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2017-2018,10/13/2017,4
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2017-2018,10/13/2017,7
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2017-2018,10/13/2017,7
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2017-2018,10/13/2017,7
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2017-2018,10/13/2017,6
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2017-2018,10/13/2017,5
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2017-2018,10/13/2017,5
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2017-2018,10/13/2017,7
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2017-2018,10/13/2017,6
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2017-2018,10/13/2017,7
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2017-2018,10/13/2017,7
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2017-2018,10/13/2017,3
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2017-2018,10/13/2017,7
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2017-2018,10/13/2017,7
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2017-2018,10/13/2017,7
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2017-2018,10/13/2017,6
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2017-2018,10/13/2017,6
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2017-2018,10/13/2017,5
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2017-2018,10/13/2017,7
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2017-2018,10/13/2017,6
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2017-2018,10/13/2017,5
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2017-2018,10/13/2017,6
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2017-2018,10/13/2017,6
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2017-2018,10/13/2017,6
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2017-2018,10/13/2017,7
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2017-2018,10/13/2017,7
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2017-2018,10/13/2017,5
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2017-2018,10/13/2017,7
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2017-2018,10/13/2017,6
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #1,October - December,2017-2018,10/13/2017,7
Male,NYC Parks,FMCP,Queens,29,P.S. 52,231,FALSE,Session #1,October - December,2017-2018,10/11/2017,6
Male,NYC Parks,FMCP,Queens,29,P.S. 52,231,FALSE,Session #1,October - December,2017-2018,10/11/2017,3
